score_maths,score_prog,score_stats,score_design,score_electronique,score_gestion,score_physique,score_sciences_vie,score_langues,score_droit_eco,note_moyenne,pref_environnement,pref_professionnelle,comp_python,comp_web,comp_data,comp_hardware,comp_design,comp_gestion,comp_labo,interet_ia,interet_jeux,interet_finance,interet_multimedia,interet_reseaux,interet_recherche,interet_industrie,interet_construction,interet_agro,interet_tourisme,interet_droit,parcours_recommande,source_id,anonymized_id,population
6.112285840546186,9.875561079143994,6.250499234296286,3.1389418351747707,3.769021086847198,6.593158988284075,2.9183016844362135,4.34701817082606,7.556281724159614,7.134822476194222,13.916086184887176,bureau,developpement_logiciel,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,IGGLIA,synthetic_corpus_v2,syn_b8ad658d5ff0,synthetic
4.870655470271485,2.8362077325604376,2.711508192100432,3.815802057466998,1.3616941573674168,5.830534759498435,6.481856824271502,8.005643752763484,3.3814357936982162,5.081732695628984,14.066037838972901,atelier,agroalimentaire,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,ICMP,synthetic_corpus_v2,syn_74f31b62f8db,synthetic
4.735636103390178,4.082981230658483,5.24866908412713,3.8630432384955142,2.241675560185588,5.422580979684882,4.467745351050479,9.099051173892432,3.3341622413022556,0.6509927456750999,14.534200242427909,terrain,agriculture_elevage,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,AEE,synthetic_corpus_v2,syn_d30f5df8cb45,synthetic
7.405289899217579,7.815461764809958,9.866854195972524,5.345347534323448,3.557093383746615,4.49154565290202,3.1349580416305876,2.06330530294209,4.292887926565771,3.6764199046022017,14.487288885626443,bureau,recherche_appliquee,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,ISAIA,synthetic_corpus_v2,syn_3edc3f146a92,synthetic
9.46155497029754,5.300663680714873,6.941720923495984,4.553604742153933,0.8060626939879971,5.545192402681069,3.4640578357484477,4.921634683444379,5.048752301911469,5.788605192772901,12.373433815299727,bureau,recherche_appliquee,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,ISAIA,synthetic_corpus_v2,syn_4abb05c1da8c,synthetic
6.304707947097419,4.0808782110257935,7.136783706949179,2.624376299916143,2.146793382880217,4.402480175717629,5.601153555733866,9.830488740649368,4.524347268554848,2.8495660418849864,17.67740312887936,labo,pharmacie,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,PIP,synthetic_corpus_v2,syn_df8621933a25,synthetic
6.410511587024548,8.557689555413631,5.518602057894548,4.254332657171069,2.86826731400195,7.3018255622198565,2.8496251025547927,0.7084836236713885,5.907583741488348,3.941403102537057,15.900899115326016,labo,developpement_logiciel,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,IGGLIA,synthetic_corpus_v2,syn_b90efcaf7a3a,synthetic
7.596364637844771,2.3881500718886715,6.20623612462597,7.563362259959433,5.084430221566082,4.327992458004916,10.0,3.2934743839808327,4.339448375190464,5.509715393270043,11.469219465350593,bureau,genie_civil_archi,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,GCA,synthetic_corpus_v2,syn_d9a4b6fb319b,synthetic
5.56255396098517,5.017932543232626,4.872080015907143,3.0247217394359933,5.895681172045933,4.758014635027208,7.048429297268197,7.579692029772921,2.794085594524388,3.0433099286572056,12.772846590211017,atelier,chimie_procedes,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,ICMP,synthetic_corpus_v2,syn_07bbb45893e0,synthetic
6.959643368949012,4.69962017823742,10.0,1.642590860994093,1.8549465652893546,6.4475939150162205,2.9976562593043536,2.770931166468523,8.331180807618198,8.192053829972066,14.92778014467218,remote,finance_compta,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,FIC,synthetic_corpus_v2,syn_6bf4e11b50ed,synthetic
8.211906801043522,6.600097971940606,6.146161547385955,5.462949797868365,7.590571170392355,3.449346812309505,5.5768573094764875,2.955983183622707,4.15015392608927,4.515307865311367,12.957082662454201,labo,electronique_embarque,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,TEH,synthetic_corpus_v2,syn_df544ced79d5,synthetic
6.4800152304838825,1.8878131093533312,7.99363218461458,4.418284416721242,1.271093803099959,7.216259496948917,3.5893372088548485,1.7008751973109617,4.335990237370338,7.967172573785255,15.533998995137035,bureau,finance_compta,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,FIC,synthetic_corpus_v2,syn_c4966d6384c0,synthetic
6.912134877624122,4.541851098121786,5.799256756498971,3.419423389767296,8.33445061689288,3.5576581537403618,8.158710637800343,2.98704541585425,4.272175380650302,5.742924013246271,13.126192995257751,atelier,electronique_embarque,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,EMII,synthetic_corpus_v2,syn_56ef4489fa42,synthetic
6.830025403108925,3.906198790274966,5.01987500840434,3.269217780038524,5.656884280965665,8.019497269211223,3.5223102306681318,1.8827270595575971,6.350777436111151,6.893719356740622,11.620810813875678,remote,gestion_projet_si,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,EMP,synthetic_corpus_v2,syn_0e31014139d4,synthetic
6.335398250318437,7.193226243524166,5.186558470492763,5.34909536901089,4.837765795018019,7.744117473302948,3.099884090034793,4.581641176490957,4.648812331882526,5.764852307981886,11.69019597671584,remote,developpement_logiciel,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,IGGLIA,synthetic_corpus_v2,syn_b1c3e55a184b,synthetic
4.735541332492502,1.022670719095903,5.522779941766287,0.41912708807494514,3.786182030699134,6.863478899074712,7.218296577968189,7.888905100804691,3.3644108621037834,3.48393673628993,12.676311956851283,atelier,industrie_automatisme,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,ICMP,synthetic_corpus_v2,syn_c45dfbde99a0,synthetic
8.986209022018121,1.3829372069491912,3.706044870086771,7.349595801591006,2.099868287348025,4.1587286637356735,6.354405378672615,2.56522458009182,3.514133314674102,1.1308088097649156,14.727168668948433,chantier,genie_civil_archi,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,GCA,synthetic_corpus_v2,syn_4001e3d9e0bc,synthetic
4.994016478029686,8.618974813283572,3.812305345820797,8.135941515472553,1.6142042158667895,5.093989120389233,3.4494962744694395,1.8656753879419634,4.638968097669417,3.9337900733697513,13.200921512049634,remote,developpement_logiciel,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,IMTICIA,synthetic_corpus_v2,syn_bfc0a704a429,synthetic
7.277192804628697,6.56355776354643,4.236805651884587,2.3167119411279318,7.872049869747138,4.267617953601163,6.917896362700426,0.3119196945828584,4.957292445826148,3.6266584628790794,13.532897365018002,atelier,recherche_appliquee,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,ESIIA,synthetic_corpus_v2,syn_1f6f717b2d52,synthetic
8.174922444018033,7.284834473661082,4.780823825675759,3.8876372623340014,6.031138005525749,5.855495116274675,8.575593770883028,2.2875219474085786,5.045124763267282,3.7426015243716932,11.485941331345305,atelier,electronique_embarque,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,ESIIA,synthetic_corpus_v2,syn_374eeb96d512,synthetic
7.038246744972295,4.906943476604309,8.359893400153634,5.8528970938725395,1.9766458875805526,4.660641676277838,6.975491819663164,3.9541803570639424,2.466888643812334,4.219755611787608,14.877447857131099,bureau,data_science,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,ISAIA,synthetic_corpus_v2,syn_47218d91db03,synthetic
6.489677764991414,6.664239222803359,4.2869841559537045,6.1775691559409465,4.711120206238796,7.839432213386532,4.054230592150617,3.3921280899573505,3.962118368302794,4.511471586429202,12.57622142964185,remote,developpement_logiciel,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,IGGLIA,synthetic_corpus_v2,syn_688941d8f4b5,synthetic
5.6613347680877535,3.625162935447241,3.8924645544251435,5.769607140336101,3.826254252431522,4.797808627997355,2.2329165337699304,6.9487290916663795,6.948649688980349,3.1373389577641992,10.095169156094935,bureau,agroalimentaire,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,TEE,synthetic_corpus_v2,syn_11967128ea3c,synthetic
6.717193094754767,6.323530172068806,4.014644965355602,5.060165304987601,7.832330171416599,3.0983796345087726,6.617175800493013,3.9412785698538944,3.271418108367199,4.100115524268546,12.189587325069205,atelier,industrie_automatisme,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,EMII,synthetic_corpus_v2,syn_04d8a2b19fe3,synthetic
5.878471765486125,5.187109431275678,4.007441709428062,1.1878742816720476,2.028193681623288,6.907934066032873,4.089713119866927,6.788699043045834,4.908330759905962,3.0398176187711092,13.86168884757559,remote,droit_affaires,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,IAA,synthetic_corpus_v2,syn_4c79184038fa,synthetic
3.6766733054897434,4.014106001318687,3.604265973379735,4.318394928886872,1.147787553047329,7.809398828731165,1.3741278309804328,3.408444785030487,9.516633848746823,3.867578375187147,10.944094098028021,startup,tourisme_hotellerie,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,TEH,synthetic_corpus_v2,syn_be6a265364b1,synthetic
7.951067349329376,9.191672735067584,4.320381632768424,2.4291563112590775,3.4446281704983144,8.442220871017476,4.119550110464583,2.638557115965887,5.2704619534723,5.308952219764798,14.399022179264367,bureau,gestion_projet_si,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,IGGLIA,synthetic_corpus_v2,syn_a64d0ae4737e,synthetic
6.446540533480752,0.4482079887112502,4.908377044133307,3.7582670878559417,3.5054184655073746,7.061868728838938,1.743415408067075,0.6025793511980115,4.643771430840776,10.0,13.965053771038358,remote,finance_compta,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,FIC,synthetic_corpus_v2,syn_2e9dac1efee2,synthetic
7.322693199231807,2.83600366677451,7.473784738849651,3.0903338008118335,2.698466910455177,6.657065755620888,4.566727876947182,10.0,2.6055219720012373,3.0179391289351534,11.49542130149893,labo,pharmacie,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,PIP,synthetic_corpus_v2,syn_ccae0fdf26aa,synthetic
6.819467967124334,4.436028217559442,7.903437290684355,3.339749954983005,1.743538451568062,8.062879508527898,2.1677958148354297,2.942716944173044,7.26270768101553,10.0,11.936522614634134,startup,gestion_projet_si,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,EMP,synthetic_corpus_v2,syn_4a6fb5044e76,synthetic
7.444081214161266,5.5513633406975185,5.056789186975426,1.3203658942294032,3.7378207977499858,5.954475688899659,5.927876047126528,4.8096998983108366,4.551688877326631,2.967336050267413,16.372174141343706,atelier,chimie_procedes,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,ICMP,synthetic_corpus_v2,syn_53b5b58e0020,synthetic
6.265447635442197,4.7624421130538375,5.356959701012687,1.8779076819551674,3.188050789181985,5.025657957369275,6.77876889959724,8.335905463527354,3.0084101693177066,3.043313650042969,11.320657422943125,terrain,chimie_procedes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,ICMP,synthetic_corpus_v2,syn_7d094f8c08af,synthetic
7.073650445621939,10.0,5.757288635176382,4.092991030603974,2.6328738156062395,7.163674380096595,2.8950552412739126,0.8521534526269765,7.561079685048017,5.290877527884988,13.882538358546176,bureau,chimie_procedes,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,IGGLIA,synthetic_corpus_v2,syn_1d4737130d12,synthetic
8.796484188214022,2.6392105390696257,4.754676245948224,4.4437360390066605,2.638392887215408,7.714107390579348,2.9060554192488177,1.3796039391114119,6.2813522122589385,6.074260700606045,12.71111790635011,bureau,commerce_gestion,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,CAA,synthetic_corpus_v2,syn_ae3073ab9484,synthetic
4.493755013654753,3.265622949920233,3.7204016592732465,4.460772492084372,2.6886873459525176,8.868717829870299,5.305958211514657,4.475064086420855,8.83386214480028,3.921736304103018,14.470818238843826,terrain,tourisme_hotellerie,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,TEH,synthetic_corpus_v2,syn_745b1ab3ba97,synthetic
4.144393646015469,2.8091229991558477,3.0061037348924393,4.498733880227062,0.6133304158019941,7.700568297035895,2.884054700448189,6.6916469332205635,6.6412370345674105,3.521700018114854,12.124478672931575,terrain,tourisme_hotellerie,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,TEE,synthetic_corpus_v2,syn_7edfdd1890bd,synthetic
6.315616096770246,8.57119759117886,3.5414231597671493,1.4742934062806472,2.044763567932012,5.158861783264074,2.9162420173892345,1.5725387490912013,4.6063887626189395,5.851078128783339,13.934024357836988,startup,developpement_logiciel,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,IGGLIA,synthetic_corpus_v2,syn_5c11725bc323,synthetic
7.828926193769349,3.99174838775261,7.173062978704898,1.948460669338704,1.7715258318105527,7.522930256154489,2.4934296821931516,2.7090438035733806,5.579050363040415,8.528586553605557,13.35329622705478,bureau,finance_compta,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,FIC,synthetic_corpus_v2,syn_2455345ba68b,synthetic
8.606593394862955,5.386138571288486,8.895497716264371,3.248900545852975,1.4163616953974323,7.794054281408978,3.592188607189594,3.149119879612718,6.62688608228341,5.535473210304872,14.821262574237178,remote,data_science,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,ISAIA,synthetic_corpus_v2,syn_73147dd5a60d,synthetic
7.706208511548802,1.654110870099243,6.133403460326589,4.9599126523890185,2.6001723372084364,6.544038909156142,6.342994034230437,6.7695862553945325,3.9573145706700745,4.829911147575482,12.451686653877788,bureau,recherche_appliquee,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,PIP,synthetic_corpus_v2,syn_6b640814f738,synthetic
7.43569963755401,6.122182904438736,5.095454381043178,3.0707883849557063,5.330652171132675,9.599714330229403,4.007782123480158,1.8054104724638866,6.5654036814223735,4.161946975295059,11.423899208124151,bureau,agroalimentaire,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,IGGLIA,synthetic_corpus_v2,syn_1fed11bbd462,synthetic
5.678516129298437,4.142181435255666,4.523774331697438,3.4767185899252464,1.3033993490170852,10.0,2.8385868459950867,6.191176756004968,7.933737462219084,3.8724620630349493,13.555925421487691,bureau,tourisme_hotellerie,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,TEE,synthetic_corpus_v2,syn_dc65d5bcd2de,synthetic
6.910942730262429,1.872475024310556,6.124037083144087,2.943170683246385,2.9483964311329904,5.6603325885391715,5.051602214985749,8.774150190896247,7.083122512628167,4.854553310980162,8.664980793521782,terrain,agriculture_elevage,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,AEE,synthetic_corpus_v2,syn_384b965004d8,synthetic
8.66425885723412,9.757142062398172,5.594234973229572,4.9592763779658435,1.0736578731417112,8.229466464320438,3.9676111983021523,0.6463488661679455,3.8026762483585377,5.333125810503379,14.072518709390836,bureau,developpement_logiciel,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,IGGLIA,synthetic_corpus_v2,syn_4d5df359f226,synthetic
4.581993380183199,8.22972894663057,4.545254914603085,3.229128600810772,0.5346005612333191,5.555507851495096,4.459974473917587,1.3750944698200593,5.887121959241127,4.14125327227463,14.229457636826112,startup,gestion_projet_si,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,IGGLIA,synthetic_corpus_v2,syn_2ea015774f80,synthetic
4.948089413992155,4.278226014761985,4.966164489136737,4.318973761455844,0.8721618323709364,4.596375977980065,5.253861740573385,8.30328700696905,4.288952443377535,3.3671946685686507,13.060188371291789,chantier,agriculture_elevage,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,AEE,synthetic_corpus_v2,syn_3b905e356414,synthetic
7.323635857130413,6.318655062383499,4.9455913122671245,0.8789538740700267,8.539460677209899,4.155625312331029,5.362071107145836,1.1191641577635556,4.189227812364135,3.488286405044339,12.92407639767436,bureau,recherche_appliquee,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,CAA,synthetic_corpus_v2,syn_39b28aade657,synthetic
3.3467622846625313,1.6788604430803062,7.069335601777604,3.5526670362842947,0.7538456023767497,6.491706236103948,2.5292889075381906,2.655687015827403,7.529328042789837,10.0,10.645619641964222,bureau,developpement_logiciel,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,CAA,synthetic_corpus_v2,syn_6a1a818c6f48,synthetic
7.812043644477203,2.7152280280014165,5.332983817110344,2.9607315701656964,0.910346185222966,5.927800868284418,5.59943792782189,10.0,6.344170842608973,2.52405700190206,13.59521177135834,bureau,pharmacie,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,PIP,synthetic_corpus_v2,syn_799667a89835,synthetic
6.296331491810008,0.29459006442172386,4.4201859107552615,3.2166219764289123,0.0,7.928453625315303,0.0,2.890042165959731,7.008931435090806,7.150224837131395,9.785837990741102,remote,commerce_gestion,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,CAA,synthetic_corpus_v2,syn_b2d2ce3b92aa,synthetic
9.787828578438226,7.0713096067748555,4.987723031389134,2.0258174144561503,7.366164205486932,5.709405821630071,7.828453642382451,3.5201579280080924,4.6557528708243,2.865045362825569,11.767483825712366,labo,industrie_automatisme,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,EMII,synthetic_corpus_v2,syn_a3b6269de631,synthetic
8.314488786559796,4.45039880188164,3.788736645518383,5.531852901870455,2.665165979577032,5.714486157408292,8.531202280433368,5.89225951854673,3.4604082220475996,3.2240965992259047,18.223903439291334,terrain,chimie_procedes,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,ICMP,synthetic_corpus_v2,syn_bfc2d0fe7fa2,synthetic
5.984352077849067,9.266230607811913,4.376924995051311,3.8618834392785084,3.5924694457371302,7.46472434049045,3.9574453239306684,1.529454481854037,3.8371693667999995,5.856609695711439,12.881483430299015,remote,gestion_projet_si,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,IGGLIA,synthetic_corpus_v2,syn_799e83e6ae35,synthetic
4.691741059098999,2.087405426294546,4.055584357647038,4.4266619940527185,3.8564907021187564,9.151664184834416,5.575998270870333,1.8811174082501503,8.89545061044818,6.018541257939118,11.44166607192315,startup,commerce_gestion,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,IMTICIA,synthetic_corpus_v2,syn_4b355a7b76fb,synthetic
9.25771019473377,5.399457694078543,8.755645579508553,4.053839381823573,2.689462169383857,5.590987094196236,3.039465977337077,1.8655871679233431,4.143611191784558,1.6028553527519613,15.039912292552389,terrain,data_science,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,ISAIA,synthetic_corpus_v2,syn_6fa5c38b8add,synthetic
4.599845357350986,9.402715757080385,4.150456202373242,2.1892516116427814,10.0,2.678547060217909,7.946141484096804,1.9445200937094693,3.6967732735827115,3.059647481995645,11.20952646629997,atelier,recherche_appliquee,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,ESIIA,synthetic_corpus_v2,syn_58b90b04aba5,synthetic
6.304465170303601,6.50917300030202,7.651007212499482,3.6891179418873983,4.02734499107757,5.427955191532262,5.066565024510815,1.442212564510885,5.938152125769328,4.143062170297437,11.860030816189834,remote,recherche_appliquee,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,ISAIA,synthetic_corpus_v2,syn_4c04c5602ae3,synthetic
4.105850640492432,1.7986854831067451,4.0696520441813675,5.926842535110669,3.494004071290811,5.338588743578681,2.1368807301154797,2.9326565793841617,7.771773914745396,3.8557451636092384,15.706160312481275,terrain,tourisme_hotellerie,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,TEH,synthetic_corpus_v2,syn_1d2adbb16d91,synthetic
6.806419184240373,6.715258101189956,5.851622070276524,5.281064539381568,2.722146823184634,6.0842480572955555,2.1215921026549815,2.4335611913535433,6.813599186567934,6.281551330718688,15.255717916231228,remote,agriculture_elevage,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,IGGLIA,synthetic_corpus_v2,syn_0da00c7e69b8,synthetic
5.212220846476725,3.6087402815818104,3.142765188582962,2.4749201291344383,2.498463658631567,3.912599577897705,6.174929856855886,8.882210205793935,3.029204658945563,3.9900076553960084,14.46514197633308,labo,agriculture_elevage,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,AEE,synthetic_corpus_v2,syn_1f6a20ee17b9,synthetic
7.938774974038948,2.0502081668435457,7.119469991923823,4.361779448818507,2.841396552346001,8.39161352251836,2.6170180446104814,2.066951989353874,5.5767178562860655,6.636031326599206,14.254770343361606,bureau,commerce_gestion,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,FIC,synthetic_corpus_v2,syn_b337b803ca6c,synthetic
4.850190253166338,3.7549811490775555,4.395357538320395,1.069006670218662,3.5056784812000488,6.760811946947726,5.667632559831992,8.297090305128572,4.965034139427857,4.338624654652822,13.359438563583904,terrain,agriculture_elevage,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,AEE,synthetic_corpus_v2,syn_efd40749af94,synthetic
3.8821707246570467,2.2434209979015516,4.14756027780132,3.135953303204497,0.9085198376689811,6.404945686031344,3.6002467897394284,1.683517471526243,10.0,6.990360629315229,11.008394509206656,bureau,commerce_gestion,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,TEH,synthetic_corpus_v2,syn_67ae030dbf91,synthetic
8.701806087269393,3.119591639924214,4.770844338945972,3.966990134448006,0.936145003716341,4.452276143558398,3.248400647982932,8.700294479641107,2.8462503742500136,4.308521850597553,14.275305043581525,labo,agriculture_elevage,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,AEE,synthetic_corpus_v2,syn_cd11bc6c3fb9,synthetic
3.9039605349902686,3.7426103188006774,3.5805505319556845,4.6297356862839845,3.0179152476994036,7.149073933020328,4.680471949844623,6.28460963957505,8.585938525345714,3.9603761606116024,13.84992066549861,bureau,tourisme_hotellerie,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,TEE,synthetic_corpus_v2,syn_f42d2dd1ac27,synthetic
5.3068918595615,6.409156712774771,6.272602169524292,4.522216603200118,9.783129844544932,4.599394417179639,9.416079280858561,1.337572453508593,5.42201971608714,3.337488252977768,13.315854080881559,remote,electronique_embarque,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,ESIIA,synthetic_corpus_v2,syn_92b2aab817ce,synthetic
6.299448248661673,3.4258086976885322,4.859885085994927,2.606706102354212,0.0,7.530991717730048,3.059864624159502,9.584448360987665,4.513160057891345,3.463413218440547,12.69177892903608,atelier,agroalimentaire,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,IAA,synthetic_corpus_v2,syn_f8a84ff0a0ff,synthetic
5.268966917887965,2.354902463021249,4.84382247296858,3.7623507947087536,1.2318391470624581,9.288629813667297,1.597986176847696,2.4482249238814053,5.54271908515002,8.120102871903846,12.801979222639828,bureau,commerce_gestion,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,CAA,synthetic_corpus_v2,syn_f9227cc9a1de,synthetic
7.249053923580472,3.439950623164529,6.7079169055961945,5.297874145048277,2.377273890527417,8.206332663859762,5.336928845944708,0.3641497987600406,6.791844923963973,6.313509999539305,12.675488349942961,bureau,commerce_gestion,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,CAA,synthetic_corpus_v2,syn_7a2390086bbd,synthetic
7.75598581982206,4.209577006756084,5.732456813868748,3.084169041177856,2.530206817744516,6.529799952723826,5.913368251603737,9.26681173829402,6.811331275033535,2.8969914221039508,13.625337795591937,bureau,agriculture_elevage,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,PIP,synthetic_corpus_v2,syn_412a0527fa83,synthetic
1.6646697321618382,2.0039698193740807,3.5439046856771625,4.433377878268466,1.0988575913716283,6.373105979428138,3.7319321119846327,5.4969191311736845,9.162185159889146,4.403369021668916,13.686547583630784,startup,tourisme_hotellerie,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,TEH,synthetic_corpus_v2,syn_f6e0235b3caa,synthetic
7.3818873421538544,4.4376135968986,5.652667071018577,3.018022748550634,2.153128348793078,10.0,5.596973761333793,2.886302906076326,5.203568246445945,8.793349755214857,15.18939896187802,bureau,finance_compta,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,FIC,synthetic_corpus_v2,syn_66e653e56def,synthetic
6.153328601390045,5.438874739488263,3.5927274866255448,8.565026008398046,3.1191388562724884,4.901013565569753,8.117112112408748,4.451982184143087,3.474716122867978,4.609831054577281,12.941798923667086,bureau,genie_civil_archi,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,GCA,synthetic_corpus_v2,syn_3ff12d5c6dfe,synthetic
6.076715745795196,1.709717954321441,4.335754562332756,3.8383117569378724,3.1936889234778585,4.281232047662353,8.732618008178063,6.675127132141803,7.668531755875349,4.570351809090024,13.115892740635354,terrain,industrie_automatisme,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,ICMP,synthetic_corpus_v2,syn_68c2a98e2969,synthetic
6.512282441127891,6.218336774794579,6.347995469842095,2.459148263298112,8.015259279069056,3.702870511425913,8.62452375574274,1.4298090394024032,2.975805351981178,1.9329863954062576,12.782161211441512,atelier,industrie_automatisme,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,EMII,synthetic_corpus_v2,syn_dafbc83c4514,synthetic
6.847332902456371,5.545474519476815,4.173651298478795,3.128180451925555,5.5137256271888875,3.1618667985091085,9.925741381704228,4.672889239994481,1.9222446266199404,2.3195858432981904,11.878231301000417,startup,electronique_embarque,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,EMII,synthetic_corpus_v2,syn_fa95dd98784f,synthetic
7.368566806455411,5.498413280528764,3.5178135947182283,3.543830935897262,9.092801231690462,2.169491380173765,7.390789086993904,2.3368516624134976,2.935234337486311,3.771211344902026,12.091021811464126,atelier,industrie_automatisme,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,EMII,synthetic_corpus_v2,syn_22ba555fa3f2,synthetic
7.230811029163558,8.392351873576827,5.865251996249018,4.925016165971192,5.0970224551507375,7.842414563147312,5.827253344810989,2.2202839441664572,6.088442798036345,5.699006111276752,10.754106188313957,startup,gestion_projet_si,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,IGGLIA,synthetic_corpus_v2,syn_73348ac51368,synthetic
6.071643760002996,7.504404321063512,4.860698429764987,2.171625660005638,3.0985731055138803,6.689577393521339,3.4067601459489647,2.558836436544868,4.608848045914897,4.297571162881694,11.717630572151014,startup,developpement_logiciel,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,IGGLIA,synthetic_corpus_v2,syn_d3e4c78dcc9f,synthetic
5.246906490942057,2.7790961184401555,5.437655018331595,3.675525552819589,3.6873207380265214,5.467048053375822,5.5228723429914455,8.274424194646805,4.105230527038877,3.4804621931095463,13.865882584989443,terrain,agroalimentaire,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,IAA,synthetic_corpus_v2,syn_af44cdca670c,synthetic
